locus_tag	GO_ID	type
BSU16580	GO:0006260	process
BSU16580	GO:0071897	process
BSU16580	GO:0071897	process
BSU16580	GO:0006260	process
BSU16580	GO:0006261	process
BSU28590	GO:0006260	process
BSU28590	GO:0006281	process
BSU28590	GO:0071897	process
BSU28590	GO:0006281	process
BSU28590	GO:0006260	process
BSU28590	GO:0071897	process
BSU28590	GO:0006281	process
BSU28590	GO:0006281	process
BSU28590	GO:0006260	process
BSU28590	GO:0006260	process
BSU28590	GO:0071897	process
BSU28590	GO:0071897	process
BSU28590	GO:0006260	process
BSU28590	GO:0006281	process
BSU28590	GO:0071897	process
BSU28590	GO:0006974	process
BSU23870	GO:0006974	process
BSU23870	GO:0006260	process
BSU23870	GO:0006261	process
BSU23870	GO:0006281	process
BSU23870	GO:0009432	process
BSU23870	GO:0042276	process
BSU23710	GO:0006281	process
BSU23710	GO:0006261	process
BSU23710	GO:0009432	process
BSU23710	GO:0042276	process
BSU23710	GO:0006260	process
BSU23710	GO:0006281	process
BSU23710	GO:0006974	process
BSU23710	GO:0006259	process
BSU23710	GO:0006261	process
BSU23710	GO:0006260	process
BSU23710	GO:0006974	process
BSU23710	GO:0009432	process
BSU23710	GO:0006259	process
BSU23710	GO:0042276	process
BSU22320	GO:0006508	process
BSU22320	GO:0009252	process
BSU22320	GO:0008360	process
BSU22320	GO:0006508	process
BSU22320	GO:0071555	process
BSU22320	GO:0009252	process
BSU22320	GO:0071555	process
BSU22320	GO:0008360	process
BSU22320	GO:0009252	process
BSU22320	GO:0071555	process
BSU22320	GO:0009252	process
BSU22320	GO:0006508	process
BSU22320	GO:0008360	process
BSU22320	GO:0046677	process
BSU34970	GO:0006281	process
BSU34970	GO:0006281	process
BSU34970	GO:0006281	process
BSU34970	GO:0006281	process
BSU34970	GO:0006281	process
BSU34970	GO:0006281	process
BSU23360	GO:0006457	process
BSU23360	GO:0006457	process
BSU11610	GO:0006741	process
BSU11610	GO:0019674	process
BSU11610	GO:0006741	process
BSU11610	GO:0006741	process
BSU29540	GO:0006741	process
BSU29540	GO:0019674	process
BSU18340	GO:0043041	process
BSU18340	GO:0008610	process
BSU18340	GO:0044550	process
BSU18340	GO:0044550	process
BSU18340	GO:0043041	process
BSU18340	GO:0017000	process
BSU18340	GO:0043041	process
BSU18340	GO:0043041	process
BSU18340	GO:0044550	process
BSU18340	GO:0008610	process
BSU18340	GO:0008610	process
BSU18340	GO:0017000	process
BSU18340	GO:0044550	process
BSU18340	GO:0017000	process
BSU18340	GO:0044550	process
BSU18340	GO:0008610	process
BSU18340	GO:0008610	process
BSU18340	GO:0043041	process
BSU18340	GO:0008610	process
BSU18340	GO:0043041	process
BSU18340	GO:0043041	process
BSU18340	GO:0044550	process
BSU18340	GO:0043041	process
BSU18340	GO:0044550	process
BSU18340	GO:0044550	process
BSU18340	GO:0043041	process
BSU18340	GO:0043041	process
BSU18340	GO:0044550	process
BSU18340	GO:0043041	process
BSU18340	GO:0017000	process
BSU18340	GO:0044550	process
BSU18340	GO:0044550	process
BSU18340	GO:0043041	process
BSU18340	GO:0008610	process
BSU18340	GO:0017000	process
BSU18340	GO:0008610	process
BSU18340	GO:0044550	process
BSU18340	GO:0017000	process
BSU18340	GO:0008610	process
BSU18340	GO:0008610	process
BSU18330	GO:0044550	process
BSU18330	GO:0043041	process
BSU18330	GO:0008610	process
BSU18330	GO:0043041	process
BSU18330	GO:0017000	process
BSU18330	GO:0008610	process
BSU18330	GO:0044550	process
BSU18330	GO:0044550	process
BSU18330	GO:0043041	process
BSU18330	GO:0044550	process
BSU18330	GO:0008610	process
BSU18330	GO:0043041	process
BSU18330	GO:0008610	process
BSU18330	GO:0017000	process
BSU18330	GO:0044550	process
BSU18330	GO:0017000	process
BSU18330	GO:0008610	process
BSU18330	GO:0043041	process
BSU18330	GO:0008610	process
BSU18330	GO:0017000	process
BSU18330	GO:0043041	process
BSU18330	GO:0044550	process
BSU18320	GO:0017000	process
BSU18320	GO:0044550	process
BSU18320	GO:0017000	process
BSU18320	GO:0044550	process
BSU18320	GO:0008610	process
BSU18320	GO:0044550	process
BSU18320	GO:0017000	process
BSU18320	GO:0043041	process
BSU18320	GO:0044550	process
BSU18320	GO:0043041	process
BSU18320	GO:0044550	process
BSU18320	GO:0017000	process
BSU18320	GO:0008610	process
BSU18320	GO:0008610	process
BSU18320	GO:0017000	process
BSU18320	GO:0043041	process
BSU18320	GO:0008610	process
BSU18320	GO:0044550	process
BSU18320	GO:0043041	process
BSU18320	GO:0043041	process
BSU18320	GO:0044550	process
BSU18320	GO:0043041	process
BSU18320	GO:0044550	process
BSU18320	GO:0008610	process
BSU18320	GO:0043041	process
BSU18320	GO:0043041	process
BSU18320	GO:0043041	process
BSU18320	GO:0008610	process
BSU18320	GO:0008610	process
BSU18320	GO:0008610	process
BSU18320	GO:0044550	process
BSU18310	GO:0043041	process
BSU18310	GO:0017000	process
BSU18310	GO:0044550	process
BSU18310	GO:0008610	process
BSU18310	GO:0008610	process
BSU18310	GO:0017000	process
BSU18310	GO:0008610	process
BSU18310	GO:0017000	process
BSU18310	GO:0044550	process
BSU18310	GO:0044550	process
BSU18310	GO:0043041	process
BSU18310	GO:0008610	process
BSU18310	GO:0008610	process
BSU18310	GO:0044550	process
BSU18310	GO:0008610	process
BSU18310	GO:0043041	process
BSU18310	GO:0044550	process
BSU18310	GO:0043041	process
BSU18310	GO:0017000	process
BSU18310	GO:0043041	process
BSU18310	GO:0043041	process
BSU18310	GO:0044550	process
BSU18310	GO:0044550	process
BSU18310	GO:0008610	process
BSU18310	GO:0043041	process
BSU18310	GO:0008610	process
BSU18310	GO:0008610	process
BSU18310	GO:0043041	process
BSU18310	GO:0008610	process
BSU18310	GO:0043041	process
BSU18310	GO:0044550	process
BSU18310	GO:0008610	process
BSU18310	GO:0017000	process
BSU18310	GO:0017000	process
BSU18310	GO:0044550	process
BSU18300	GO:0043041	process
BSU18300	GO:0043041	process
BSU18300	GO:0008610	process
BSU18300	GO:0017000	process
BSU18300	GO:0008610	process
BSU18300	GO:0043041	process
BSU18300	GO:0044550	process
BSU18300	GO:0043041	process
BSU18300	GO:0043041	process
BSU18300	GO:0043041	process
BSU18300	GO:0017000	process
BSU18300	GO:0044550	process
BSU18300	GO:0017000	process
BSU18300	GO:0017000	process
BSU18300	GO:0044550	process
BSU18300	GO:0043041	process
BSU18300	GO:0044550	process
BSU18300	GO:0008610	process
BSU18300	GO:0008610	process
BSU18300	GO:0017000	process
BSU18300	GO:0017000	process
BSU18300	GO:0044550	process
BSU18300	GO:0044550	process
BSU18300	GO:0008610	process
BSU18300	GO:0044550	process
BSU37010	GO:0006412	process
BSU37010	GO:0006415	process
BSU37010	GO:0006415	process
BSU37010	GO:0006412	process
BSU37010	GO:0006415	process
BSU37010	GO:0006412	process
BSU37010	GO:0006415	process
BSU37010	GO:0006412	process
BSU37010	GO:0006415	process
BSU37010	GO:0006412	process
BSU35290	GO:0075523	process
BSU35290	GO:0006415	process
BSU35290	GO:0006415	process
BSU35290	GO:0006412	process
BSU35290	GO:0006412	process
BSU35290	GO:0006412	process
BSU35290	GO:0006415	process
BSU35290	GO:0006415	process
BSU35290	GO:0006415	process
BSU35290	GO:0006412	process
BSU35290	GO:0006412	process
BSU35290	GO:0006412	process
BSU35290	GO:0006415	process
BSU35290	GO:0006415	process
BSU35290	GO:0006412	process
BSU35290	GO:0006415	process
BSU35290	GO:0006412	process
BSU15710	GO:0006269	process
BSU15710	GO:0006302	process
BSU15710	GO:0006310	process
BSU15710	GO:0006302	process
BSU15710	GO:0006269	process
BSU15710	GO:0006260	process
BSU15710	GO:0006270	process
BSU15710	GO:0006310	process
BSU15710	GO:0006269	process
BSU15710	GO:0006310	process
BSU15710	GO:0006302	process
BSU15710	GO:0006302	process
BSU15710	GO:0006260	process
BSU15710	GO:0006302	process
BSU15710	GO:0006260	process
BSU15710	GO:0006310	process
BSU15710	GO:0006270	process
BSU15710	GO:0006310	process
BSU15710	GO:0006302	process
BSU15710	GO:0006260	process
BSU15710	GO:0006270	process
BSU15710	GO:0006269	process
BSU15710	GO:0006302	process
BSU15710	GO:0006310	process
BSU15710	GO:0006270	process
BSU15710	GO:0006260	process
BSU15710	GO:0006310	process
BSU15710	GO:0006260	process
BSU15710	GO:0006270	process
BSU15710	GO:0006269	process
BSU15710	GO:0006269	process
BSU15710	GO:0006270	process
BSU15710	GO:0006302	process
BSU15710	GO:0006310	process
BSU15710	GO:0006270	process
BSU15710	GO:0006310	process
BSU15710	GO:0006269	process
BSU15710	GO:0006260	process
BSU15710	GO:0006260	process
BSU15710	GO:0006269	process
BSU15710	GO:0006302	process
BSU08970	GO:0006508	process
BSU08970	GO:0030435	process
BSU15770	GO:0009847	process
BSU15770	GO:0007165	process
BSU15770	GO:0071224	process
BSU15770	GO:0071224	process
BSU15770	GO:0007165	process
BSU15770	GO:0071224	process
BSU15770	GO:0071224	process
BSU15770	GO:0007165	process
BSU15770	GO:0009847	process
BSU15770	GO:0071224	process
BSU15770	GO:0071224	process
BSU15770	GO:0007165	process
BSU15770	GO:0009847	process
BSU15770	GO:0007165	process
BSU15770	GO:0009847	process
BSU15770	GO:0009847	process
BSU15770	GO:0009847	process
BSU15770	GO:0071224	process
BSU15770	GO:0007165	process
BSU15770	GO:0007165	process
BSU15770	GO:0009847	process
BSU25450	GO:0032259	process
BSU25450	GO:0032259	process
BSU25450	GO:0032259	process
BSU25450	GO:0032259	process
BSU25450	GO:0032259	process
BSU37000	GO:0032259	process
BSU37000	GO:0032259	process
BSU37000	GO:0032259	process
BSU37000	GO:0006415	process
BSU37000	GO:0032259	process
BSU37000	GO:0032259	process
BSU37000	GO:0032259	process
BSU37000	GO:0032259	process
BSU13130	GO:0008652	process
BSU13130	GO:0008652	process
BSU13130	GO:0055129	process
BSU13130	GO:0055129	process
BSU13130	GO:0008652	process
BSU13130	GO:0008652	process
BSU13130	GO:0008652	process
BSU13130	GO:0055129	process
BSU13130	GO:0055129	process
BSU13130	GO:0008652	process
BSU13130	GO:0055129	process
BSU13130	GO:0055129	process
BSU13130	GO:0008652	process
BSU13130	GO:0008652	process
BSU13130	GO:0055129	process
BSU13130	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0008652	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0008652	process
BSU13120	GO:0055129	process
BSU13120	GO:0008652	process
BSU13120	GO:0008652	process
BSU12910	GO:0055129	process
BSU12910	GO:0055129	process
BSU12910	GO:0008652	process
BSU12910	GO:0055129	process
BSU12910	GO:0055129	process
BSU18480	GO:0008652	process
BSU18480	GO:0055129	process
BSU18480	GO:0055129	process
BSU23800	GO:0055129	process
BSU23800	GO:0055129	process
BSU23800	GO:0008652	process
BSU18470	GO:0055129	process
BSU18470	GO:0008652	process
BSU18470	GO:0055129	process
BSU16570	GO:0106074	process
BSU16570	GO:0006412	process
BSU16570	GO:0006418	process
BSU16570	GO:0006418	process
BSU16570	GO:0006418	process
BSU16570	GO:0006412	process
BSU16570	GO:0006433	process
BSU16570	GO:0006412	process
BSU16570	GO:0006418	process
BSU16570	GO:0106074	process
BSU16570	GO:0006412	process
BSU16570	GO:0006433	process
BSU16570	GO:0106074	process
BSU16570	GO:0106074	process
BSU16570	GO:0106074	process
BSU16570	GO:0006412	process
BSU16570	GO:0006418	process
BSU16570	GO:0006433	process
BSU16570	GO:0006412	process
BSU16570	GO:0006412	process
BSU16570	GO:0006412	process
BSU16570	GO:0106074	process
BSU16570	GO:0006433	process
BSU16570	GO:0106074	process
BSU16570	GO:0006433	process
BSU16570	GO:0006433	process
BSU16570	GO:0006418	process
BSU16570	GO:0006418	process
BSU16570	GO:0006433	process
BSU16570	GO:0006433	process
BSU16570	GO:0006433	process
BSU16570	GO:0006418	process
BSU16570	GO:0106074	process
BSU15760	GO:0030435	process
BSU15760	GO:0007165	process
BSU00510	GO:0006164	process
BSU00510	GO:0006015	process
BSU00510	GO:0006164	process
BSU00510	GO:0009165	process
BSU00510	GO:0006015	process
BSU00510	GO:0009156	process
BSU00510	GO:0006164	process
BSU00510	GO:0009165	process
BSU00510	GO:0009156	process
BSU00510	GO:0006015	process
BSU00510	GO:0006015	process
BSU00510	GO:0009156	process
BSU00510	GO:0009156	process
BSU00510	GO:0009165	process
BSU00510	GO:0009156	process
BSU00510	GO:0006015	process
BSU00510	GO:0006164	process
BSU00510	GO:0009165	process
BSU00510	GO:0009156	process
BSU00510	GO:0006015	process
BSU00510	GO:0009165	process
BSU00510	GO:0006164	process
BSU00510	GO:0006015	process
BSU00510	GO:0009165	process
BSU09950	GO:0015031	process
BSU09950	GO:0006457	process
BSU09950	GO:0006457	process
BSU09950	GO:0015031	process
BSU09950	GO:0006457	process
BSU09950	GO:0006457	process
BSU09950	GO:0006457	process
BSU09950	GO:0015031	process
BSU09950	GO:0006457	process
BSU09950	GO:0006457	process
BSU09950	GO:0015031	process
BSU09950	GO:0006457	process
BSU09950	GO:0006457	process
BSU22940	GO:0006508	process
BSU22940	GO:0006508	process
BSU22940	GO:0006508	process
BSU22940	GO:0006508	process
BSU22940	GO:0007165	process
BSU22940	GO:0006508	process
BSU02290	GO:0006646	process
BSU02290	GO:0006646	process
BSU02290	GO:0006629	process
BSU02290	GO:0006646	process
BSU02290	GO:0006629	process
BSU02290	GO:0006629	process
BSU02290	GO:0008654	process
BSU02290	GO:0008654	process
BSU02290	GO:0008654	process
BSU02290	GO:0006629	process
BSU02290	GO:0008654	process
BSU02290	GO:0008654	process
BSU02290	GO:0008654	process
BSU02290	GO:0006646	process
BSU02290	GO:0006629	process
BSU02290	GO:0006629	process
BSU02290	GO:0006646	process
BSU02290	GO:0008654	process
BSU02290	GO:0008654	process
BSU02290	GO:0006646	process
BSU02290	GO:0006629	process
BSU02290	GO:0006646	process
BSU02290	GO:0006646	process
BSU02290	GO:0006629	process
BSU02290	GO:0006646	process
BSU26410	GO:0016036	process
BSU26410	GO:0016036	process
BSU26410	GO:0016036	process
BSU02270	GO:0008654	process
BSU02270	GO:0008654	process
BSU02270	GO:0006629	process
BSU02270	GO:0006629	process
BSU02270	GO:0008654	process
BSU02270	GO:0006629	process
BSU02270	GO:0006629	process
BSU02270	GO:0008654	process
BSU02270	GO:0006629	process
BSU02270	GO:0008654	process
BSU24970	GO:0055085	process
BSU24970	GO:0055085	process
BSU24970	GO:0035435	process
BSU24970	GO:0035435	process
BSU24970	GO:0055085	process
BSU24970	GO:0035435	process
BSU24970	GO:0035435	process
BSU24970	GO:0055085	process
BSU24970	GO:0055085	process
BSU24970	GO:0035435	process
BSU24980	GO:0055085	process
BSU24980	GO:0055085	process
BSU24980	GO:0006817	process
BSU24980	GO:0006817	process
BSU24980	GO:0055085	process
BSU24980	GO:0006817	process
BSU24980	GO:0055085	process
BSU24980	GO:0006817	process
BSU24990	GO:0006817	process
BSU24990	GO:0006817	process
BSU24990	GO:0006817	process
BSU37660	GO:0006085	process
BSU00530	GO:0006515	process
BSU00530	GO:0072344	process
BSU00530	GO:0072344	process
BSU00530	GO:0006515	process
BSU00530	GO:0006515	process
BSU00530	GO:0072344	process
BSU00530	GO:0006515	process
BSU00530	GO:0006515	process
BSU00530	GO:0072344	process
BSU00530	GO:0072344	process
BSU13890	GO:1904659	process
BSU13890	GO:0009401	process
BSU13890	GO:0009401	process
BSU13890	GO:0009401	process
BSU13890	GO:0009401	process
BSU13890	GO:1904659	process
BSU13890	GO:1904659	process
BSU13890	GO:0009401	process
BSU13890	GO:1904659	process
BSU13890	GO:0009401	process
BSU13890	GO:0009401	process
BSU13890	GO:1904659	process
BSU13890	GO:0009401	process
BSU13890	GO:0009401	process
BSU13890	GO:1904659	process
BSU13890	GO:1904659	process
BSU13900	GO:0043610	process
BSU13900	GO:0009401	process
BSU13900	GO:0006351	process
BSU13900	GO:0009401	process
BSU13900	GO:0009401	process
BSU13900	GO:0006351	process
BSU13910	GO:0009401	process
BSU13910	GO:0015764	process
BSU32510	GO:0006144	process
BSU32510	GO:0009114	process
BSU32500	GO:0006144	process
BSU32500	GO:1902760	process
BSU32500	GO:0009114	process
BSU32490	GO:0009114	process
BSU32490	GO:0006144	process
BSU32480	GO:0009114	process
BSU32480	GO:0006144	process
BSU32470	GO:0006144	process
BSU32470	GO:0009114	process
BSU32530	GO:0006144	process
BSU32530	GO:0000256	process
BSU32530	GO:0000256	process
BSU32530	GO:0000256	process
BSU32520	GO:0019752	process
BSU32520	GO:0019265	process
BSU32520	GO:0000256	process
BSU32520	GO:0019265	process
BSU32520	GO:0019752	process
BSU32520	GO:0019265	process
BSU32520	GO:0019752	process
BSU32520	GO:0019265	process
BSU32520	GO:0019752	process
BSU32520	GO:0019265	process
BSU32520	GO:0019752	process
BSU32520	GO:0019265	process
BSU32520	GO:0019752	process
BSU32520	GO:0019752	process
BSU32520	GO:0006144	process
BSU32410	GO:0006144	process
BSU32410	GO:0006145	process
BSU32410	GO:0000256	process
BSU32410	GO:0000256	process
BSU32410	GO:0006145	process
BSU32410	GO:0006144	process
BSU36470	GO:0055085	process
BSU36470	GO:0055085	process
BSU36470	GO:0055085	process
BSU36470	GO:0015851	process
BSU36470	GO:0015851	process
BSU36470	GO:0015851	process
BSU36470	GO:0055085	process
BSU36470	GO:0015851	process
BSU36470	GO:0055085	process
BSU32430	GO:0055085	process
BSU32430	GO:0015851	process
BSU32430	GO:0042906	process
BSU32430	GO:0015851	process
BSU32430	GO:0015851	process
BSU32430	GO:0015851	process
BSU32430	GO:0055085	process
BSU32430	GO:0042906	process
BSU32430	GO:0055085	process
BSU32430	GO:0015851	process
BSU32430	GO:0042906	process
BSU32430	GO:0055085	process
BSU32430	GO:0042906	process
BSU32430	GO:0042906	process
BSU32430	GO:0055085	process
BSU32440	GO:0042906	process
BSU32440	GO:0055085	process
BSU32440	GO:0055085	process
BSU32440	GO:0055085	process
BSU32440	GO:0042906	process
BSU32440	GO:0015851	process
BSU32440	GO:0015851	process
BSU32440	GO:0055085	process
BSU32440	GO:0055085	process
BSU32440	GO:0015851	process
BSU32440	GO:0015851	process
BSU32440	GO:0042906	process
BSU32440	GO:0015851	process
BSU32440	GO:0042906	process
BSU32450	GO:0006144	process
BSU32450	GO:0019628	process
BSU32450	GO:0006144	process
BSU32450	GO:0006144	process
BSU32450	GO:0019628	process
BSU32450	GO:0006144	process
BSU32450	GO:0000255	process
BSU32450	GO:0019628	process
BSU32450	GO:0019628	process
BSU32450	GO:0000255	process
BSU32450	GO:0006144	process
BSU32450	GO:0000255	process
BSU32450	GO:0000255	process
BSU32450	GO:0019628	process
BSU32450	GO:0019628	process
BSU32450	GO:0000255	process
BSU32450	GO:0000255	process
BSU32450	GO:0006144	process
BSU32460	GO:0006144	process
BSU32460	GO:0019628	process
BSU32460	GO:0006144	process
BSU32420	GO:0006144	process
BSU32420	GO:0006351	process
BSU32420	GO:0045893	process
BSU23490	GO:0006139	process
BSU23490	GO:0006139	process
BSU23490	GO:0009116	process
BSU23490	GO:0009116	process
BSU40420	GO:0044208	process
BSU40420	GO:0006164	process
BSU40420	GO:0046040	process
BSU40420	GO:0044208	process
BSU40420	GO:0006164	process
BSU40420	GO:0044208	process
BSU40420	GO:0046040	process
BSU40420	GO:0046040	process
BSU40420	GO:0044208	process
BSU40420	GO:0044208	process
BSU40420	GO:0006164	process
BSU40420	GO:0044208	process
BSU40420	GO:0046040	process
BSU40420	GO:0006164	process
BSU40420	GO:0044208	process
BSU40420	GO:0006164	process
BSU40420	GO:0006164	process
BSU40420	GO:0046040	process
BSU06440	GO:0006164	process
BSU06440	GO:0044208	process
BSU06440	GO:0006189	process
BSU06440	GO:0006189	process
BSU06440	GO:0009168	process
BSU06440	GO:0006189	process
BSU06440	GO:0006164	process
BSU06440	GO:0009152	process
BSU06440	GO:0009168	process
BSU06440	GO:0006189	process
BSU06440	GO:0009168	process
BSU06440	GO:0006167	process
BSU06440	GO:0044208	process
BSU06440	GO:0044208	process
BSU06440	GO:0044208	process
BSU06440	GO:0009152	process
BSU06440	GO:0009152	process
BSU06440	GO:0006164	process
BSU06440	GO:0006164	process
BSU06440	GO:0044208	process
BSU06440	GO:0009152	process
BSU06440	GO:0009168	process
BSU06450	GO:0006164	process
BSU06450	GO:0006189	process
BSU06450	GO:0009236	process
BSU06450	GO:0006189	process
BSU06450	GO:0006164	process
BSU06450	GO:0006164	process
BSU06450	GO:0006189	process
BSU06450	GO:0006164	process
BSU06450	GO:0009236	process
BSU06450	GO:0009236	process
BSU06450	GO:0006189	process
BSU06450	GO:0006164	process
BSU06450	GO:0006189	process
BSU06450	GO:0006189	process
BSU06450	GO:0009236	process
BSU06450	GO:0006189	process
BSU06450	GO:0006164	process
BSU06450	GO:0009236	process
BSU06450	GO:0006189	process
BSU06450	GO:0009236	process
BSU06450	GO:0006189	process
BSU06450	GO:0006164	process
BSU06450	GO:0006164	process
BSU06450	GO:0009236	process
BSU06450	GO:0009236	process
BSU06530	GO:0009113	process
BSU06530	GO:0009113	process
BSU06530	GO:0006189	process
BSU06530	GO:0006164	process
BSU06530	GO:0006189	process
BSU06530	GO:0009113	process
BSU06530	GO:0006164	process
BSU06530	GO:0006164	process
BSU06530	GO:0006164	process
BSU06530	GO:0009113	process
BSU06530	GO:0009113	process
BSU06530	GO:0006164	process
BSU06530	GO:0006164	process
BSU06530	GO:0006189	process
BSU06530	GO:0006189	process
BSU06530	GO:0006189	process
BSU06530	GO:0006189	process
BSU06530	GO:0009113	process
BSU06530	GO:0006164	process
BSU06530	GO:0006164	process
BSU06530	GO:0006189	process
BSU06530	GO:0009113	process
BSU06530	GO:0009113	process
BSU06530	GO:0006189	process
BSU06420	GO:0006164	process
BSU06420	GO:0006189	process
BSU06420	GO:0006189	process
BSU06420	GO:0006164	process
BSU06420	GO:0006164	process
BSU06420	GO:0006189	process
BSU06420	GO:0006164	process
BSU06420	GO:0006189	process
BSU06420	GO:0006189	process
BSU06420	GO:0006164	process
BSU06420	GO:0006164	process
BSU06420	GO:0006189	process
BSU06420	GO:0006189	process
BSU06420	GO:0006164	process
BSU06490	GO:0006189	process
BSU06490	GO:0006164	process
BSU06490	GO:0006189	process
BSU06490	GO:0009113	process
BSU06490	GO:0006164	process
BSU06490	GO:0006164	process
BSU06490	GO:0009113	process
BSU06490	GO:0006189	process
BSU06490	GO:0006189	process
BSU06490	GO:0006189	process
BSU06490	GO:0006164	process
BSU06490	GO:0006164	process
BSU06490	GO:0009113	process
BSU06490	GO:0009113	process
BSU06490	GO:0006164	process
BSU06490	GO:0009113	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06520	GO:0006164	process
BSU06520	GO:0006164	process
BSU06520	GO:0006189	process
BSU06430	GO:0006189	process
BSU06430	GO:0006189	process
BSU06430	GO:0006164	process
BSU06430	GO:0006189	process
BSU06430	GO:0006164	process
BSU06430	GO:0006164	process
BSU06430	GO:0006189	process
BSU06430	GO:0006164	process
BSU06430	GO:0006189	process
BSU06430	GO:0006189	process
BSU06430	GO:0006189	process
BSU06430	GO:0006189	process
BSU06430	GO:0006164	process
BSU06430	GO:0006164	process
BSU06430	GO:0006189	process
BSU06430	GO:0006164	process
BSU06430	GO:0006164	process
BSU06430	GO:0006164	process
BSU06480	GO:0006164	process
BSU06480	GO:0006164	process
BSU06480	GO:0009152	process
BSU06480	GO:0006189	process
BSU06480	GO:0006164	process
BSU06480	GO:0006189	process
BSU06480	GO:0006164	process
BSU06480	GO:0009152	process
BSU06480	GO:0009152	process
BSU06480	GO:0006164	process
BSU06480	GO:0006164	process
BSU06480	GO:0006189	process
BSU06480	GO:0009152	process
BSU06480	GO:0006164	process
BSU06480	GO:0006164	process
BSU06480	GO:0006189	process
BSU06480	GO:0006189	process
BSU06480	GO:0009152	process
BSU06480	GO:0006189	process
BSU06480	GO:0009152	process
BSU06480	GO:0006189	process
BSU06480	GO:0006189	process
BSU06480	GO:0006164	process
BSU06480	GO:0009152	process
BSU06480	GO:0006164	process
BSU06500	GO:0046084	process
BSU06500	GO:0006189	process
BSU06500	GO:0006164	process
BSU06500	GO:0006189	process
BSU06500	GO:0046084	process
BSU06500	GO:0006189	process
BSU06500	GO:0006164	process
BSU06500	GO:0006164	process
BSU06500	GO:0006164	process
BSU06500	GO:0046084	process
BSU06500	GO:0006189	process
BSU06500	GO:0006164	process
BSU06500	GO:0046084	process
BSU06500	GO:0006189	process
BSU06500	GO:0006189	process
BSU06500	GO:0006164	process
BSU06500	GO:0006164	process
BSU06500	GO:0046084	process
BSU06500	GO:0006189	process
BSU06500	GO:0006189	process
BSU06500	GO:0006164	process
BSU06500	GO:0046084	process
BSU06500	GO:0046084	process
BSU06500	GO:0006164	process
BSU06510	GO:0006189	process
BSU06510	GO:0009152	process
BSU06510	GO:0009152	process
BSU06510	GO:0006189	process
BSU06510	GO:0006164	process
BSU06510	GO:0006189	process
BSU06510	GO:0006189	process
BSU06510	GO:0009152	process
BSU06510	GO:0006164	process
BSU06510	GO:0006189	process
BSU06510	GO:0009152	process
BSU06510	GO:0006164	process
BSU06510	GO:0006189	process
BSU06510	GO:0009152	process
BSU06510	GO:0006164	process
BSU06510	GO:0006164	process
